#z_true 	 z_2 	 mu 	 sig_mu 
0.8428287653	0.967440735736	43.6469719535	0.2
0.890621096591	0.884546375792	43.9416586645	0.2
0.441818923027	0.543773674982	41.9042358071	0.2
0.868071545571	0.794719662912	43.6572312712	0.2
0.619058667354	0.576759678412	42.7513231955	0.2
0.330840693592	0.373991837112	41.0148048071	0.2
0.270811122673	0.357818666373	40.4735211222	0.2
0.900219765529	1.00256703453	43.5806832325	0.2
0.685683672549	0.578859018304	43.1066258544	0.2
0.946875849704	0.945239960881	43.7604491046	0.2
0.281776292269	0.319952338215	41.3762816722	0.2
0.111522401228	0.206345848564	38.5928818608	0.2
0.178946529526	0.27777673927	39.3762996646	0.2
0.798003728492	0.792264811101	43.7252128757	0.2
0.816183438364	0.679360640882	43.3525891862	0.2
0.14834196589	0.276511052475	39.1639174461	0.2
0.792447738508	0.940796065771	43.9585044861	0.2
0.783867966973	0.781102519211	43.4640787098	0.2
0.138592512207	0.23269065224	39.4927553514	0.2
0.474281590398	0.668417523826	42.2932086193	0.2
0.049209082975	0.0547982950487	36.4609049986	0.2
0.126293259874	0.200266922154	39.0556202673	0.2
0.99608124538	1.1291124973	43.9414617325	0.2
0.698200916505	0.906087571563	43.2852417867	0.2
0.412488017547	0.246455252454	41.6351147183	0.2
0.482714708089	0.46110667272	42.4402072488	0.2
0.232401092738	0.125973752644	40.4690907161	0.2
0.283966379469	0.304534872419	41.0102676667	0.2
0.892740950322	0.863177753119	43.7513555185	0.2
0.638633685041	0.711119312606	42.7026441508	0.2
0.446882266112	0.24964012868	42.2328853701	0.2
0.209590678791	0.388377841214	40.1764115304	0.2
0.203351423624	0.31818455146	40.2946239462	0.2
0.747222631043	0.732173131682	43.369287219	0.2
0.97955482839	0.856791394528	43.9681683355	0.2
0.924773033327	0.913722671119	44.0492282438	0.2
0.220360269993	0.152620832506	40.0633982741	0.2
0.621328935702	0.618352892433	42.6658849992	0.2
0.662821140052	0.723496360295	43.0731336751	0.2
0.965118979858	0.956885474575	44.2269440604	0.2
0.031768619796	0.0104067495039	35.9187772402	0.2
0.0402562720585	0.067153286205	36.7384927897	0.2
0.0953324362261	0.0167760746635	38.4868033153	0.2
0.729742370166	0.715582934832	43.2069427881	0.2
0.963235041309	1.00372177072	43.7510978275	0.2
0.618885523661	0.556381459774	42.9649912949	0.2
0.896041216772	0.916637175771	44.0495197005	0.2
0.960153561444	0.988658508869	44.012331705	0.2
0.914210629571	0.934864230892	44.1824374485	0.2
0.17467765431	0.168687442794	39.9309692015	0.2
0.965044724563	1.19334465757	43.758695327	0.2
0.48596636459	0.469609563812	42.1849899544	0.2
0.358886030155	0.437906251329	41.9300955772	0.2
0.105602906587	0.0221486204562	38.8986664509	0.2
0.376722354782	0.239788149778	41.741403249	0.2
0.327385742253	0.221040791561	41.1929666451	0.2
0.512159721391	0.479687477607	42.3198267521	0.2
0.602336348042	0.611514576726	42.8867269306	0.2
0.864903527144	0.908267917327	43.6769286308	0.2
0.602620240414	0.500468830032	42.6999809303	0.2
0.839662235708	0.877314372604	43.717238927	0.2
0.40851978042	0.524559283025	42.2047378575	0.2
0.972379770395	0.854414947908	44.5130747278	0.2
0.32523466288	0.36289602109	41.3543946386	0.2
0.886810058065	1.06453999202	43.903982794	0.2
0.456525344537	0.484664807642	41.8358700622	0.2
0.980309948181	0.918642820551	44.4888748185	0.2
0.822282903488	0.842972727559	43.3505129007	0.2
0.187309483657	0.118314873607	40.088627663	0.2
0.113737600415	0.106230510165	38.7306636998	0.2
0.144222687691	0.152299407805	39.0373918657	0.2
0.435473472257	0.467512087322	41.7160594537	0.2
0.573602542798	0.483776894972	42.8316771779	0.2
0.290642567677	0.390847626774	40.9337390357	0.2
0.120905598355	0.144267742874	38.8227932201	0.2
0.128232480943	0.315953478167	38.935144404	0.2
0.532955634848	0.649633410175	42.3686855572	0.2
0.238595638856	0.146975553103	40.5334919835	0.2
0.657447095816	0.62505943544	42.9025305702	0.2
0.223791457311	0.289756718255	40.3582299121	0.2
0.402736341659	0.384610313086	42.0221896768	0.2
0.406443309719	0.402391658941	41.4049880292	0.2
0.81513604504	0.800896263869	43.6405988931	0.2
0.470863023669	0.628636448352	42.0056789918	0.2
0.240446808771	0.250031754602	40.5560380869	0.2
0.0723201170068	0.0305990893556	37.3884582598	0.2
0.95008512776	0.993096617248	43.9636911036	0.2
0.409306436587	0.476336580855	41.9532242266	0.2
0.110400165348	0.0496880905617	38.249623311	0.2
0.661587028322	0.611822909988	43.0174246533	0.2
0.927694576033	0.949654812719	43.8347844748	0.2
0.774942355	0.944103127816	43.7016024259	0.2
0.687707588342	0.563215284086	43.2998636039	0.2
0.577916027658	0.52629019339	42.6626731054	0.2
0.974221585092	0.985436640795	44.0092550399	0.2
0.882652436112	0.675017911472	43.8419303332	0.2
0.413637907605	0.539533242558	41.9109150228	0.2
0.532325270265	0.380471871414	42.2768445347	0.2
0.209720529845	0.277817133677	40.1246656477	0.2
0.660752787043	0.739693677163	43.1221079083	0.2
0.972369313748	0.966776488841	44.2767625121	0.2
0.682895667829	0.715967210285	43.0472988384	0.2
0.76515701978	0.786500583458	43.5488534237	0.2
0.0772413186585	0.0298918728837	38.1054204068	0.2
0.304523396763	0.167230681992	40.5798277263	0.2
0.170862114034	0.211900175118	39.7425637542	0.2
0.674910971687	0.709119646223	43.2707606174	0.2
0.476948572397	0.509565324203	41.9260074197	0.2
0.715419214181	0.897382273572	43.2788463958	0.2
0.295941064421	0.390521404034	40.8929054702	0.2
0.753588390024	0.780508846564	43.6012034417	0.2
0.744526911779	0.608921488265	43.1731651677	0.2
0.790135442907	0.834340567015	43.1400703604	0.2
0.415519118891	0.360640960547	42.1733020356	0.2
0.0943140108229	0.209731966394	38.1084553331	0.2
0.0317472244764	0.0982965816571	35.906298	0.2
0.337438069562	0.353559271364	41.2836700871	0.2
0.874546915421	1.0385518405	43.636423541	0.2
0.787630927739	0.680675894769	43.544799551	0.2
0.239745246967	0.278492643296	40.0622341614	0.2
0.956701910335	0.76714694336	44.094259487	0.2
0.246652125039	0.333447136578	40.5662111689	0.2
0.272651269672	0.129841177288	40.8197897644	0.2
0.968699687653	1.13963567319	44.0896770433	0.2
0.370131479967	0.249911019431	41.5129999086	0.2
0.477580675296	0.379361541058	42.3432822254	0.2
0.790381756647	1.01310225763	43.9103766738	0.2
0.696650901288	0.766843919604	43.3067542019	0.2
0.0990014139096	0.0924378402266	38.7015526764	0.2
0.426339165544	0.223981543973	42.0715617324	0.2
0.955872273173	0.920304218472	43.9530015107	0.2
0.605956773456	0.615225593877	42.6649185108	0.2
0.975191551336	0.97168634347	43.6055748119	0.2
0.920304469839	0.919377199556	44.128593538	0.2
0.319580210884	0.270840120991	41.1944417107	0.2
0.369961560441	0.292386907422	41.3712537872	0.2
0.800756896869	0.859970147624	43.5212946409	0.2
0.909660803688	0.98851745234	44.0548455925	0.2
0.0633022577455	0.0439491081904	36.7744036266	0.2
0.208633644094	0.247428557009	40.1020608125	0.2
0.207373729265	0.0790920481809	40.108781171	0.2
0.2674622916	0.226561086031	40.3058178186	0.2
0.22667346601	0.377454050975	40.4330122006	0.2
0.744070370053	0.687411712534	43.2353255103	0.2
0.664997038331	0.861975868548	43.1847701208	0.2
0.395918213679	0.493553246604	41.5318056377	0.2
0.788535796528	0.794109253765	43.6325642782	0.2
0.82859324144	0.799512505597	43.4982850518	0.2
0.492175526403	0.48149930767	42.1694859184	0.2
0.0856308414853	0.263223494104	37.9753187315	0.2
0.20813560327	0.218868312483	40.3666610484	0.2
0.857101399457	0.829353194373	43.9272823606	0.2
0.535296056957	0.507722776354	42.7079198185	0.2
0.805564198808	0.785991553944	43.7254207145	0.2
0.0154696309631	0.04305350336	34.1026492575	0.2
0.199745367425	0.157456638365	40.1340474592	0.2
0.318125383328	0.166934886137	40.9467512166	0.2
0.735533042987	0.859220169659	43.5843038481	0.2
0.972660317695	0.843670374243	44.295803832	0.2
0.9786373162	1.12189773096	44.1515968795	0.2
0.916108710304	0.830384820339	43.8436092029	0.2
0.840565414306	0.834662312679	43.7106993243	0.2
0.277851251307	0.421830169714	40.8378113092	0.2
0.991873626974	1.03479283521	44.4293870393	0.2
0.574802707303	0.810734814688	42.5309560484	0.2
0.0795574046203	0.0556628972047	37.420228823	0.2
0.036021266341	0.0949485891754	36.0156297425	0.2
0.421362722328	0.434044441849	41.898760375	0.2
0.155714832221	0.145085127121	39.4866982548	0.2
0.329572043525	0.459899142023	41.1021729478	0.2
0.246813709939	0.171960075329	40.5052794338	0.2
0.341380631193	0.313102843368	41.2356580357	0.2
0.291586788444	0.309349090026	41.0154545875	0.2
0.544690524794	0.445566593559	42.3513925988	0.2
0.601351194081	0.759469540118	42.9200103461	0.2
0.77947633494	0.681494689925	43.5313273087	0.2
0.59266381096	0.431759662356	42.7490367042	0.2
0.740445005439	0.671653114179	43.4750663646	0.2
0.436582409152	0.49586116146	41.8687775946	0.2
0.0518150986008	0.157304049664	37.2196702881	0.2
0.799990129804	0.781578323935	43.519642118	0.2
0.953813654374	1.05469854324	44.053774161	0.2
0.260935826619	0.199859256331	40.694744043	0.2
0.928764614691	0.782919799706	43.8886016627	0.2
0.610774750503	0.650953985984	42.7449834823	0.2
0.848719343768	0.833360577242	43.7675597774	0.2
0.894988389025	0.843767203613	44.0002401006	0.2
0.959710582908	1.12015905415	43.9441567415	0.2
0.151678755373	0.234369980378	39.3676694841	0.2
0.258320421662	0.14014491826	40.5520604332	0.2
0.716500426595	0.635353774649	42.9484835878	0.2
0.856795898758	0.812203599421	43.7120156572	0.2
0.477023134908	0.452492339869	42.0478500566	0.2
0.22137108913	0.324313572685	40.3023864704	0.2
0.576029340341	0.386874833603	42.6003257079	0.2
0.953350155838	0.927626449959	44.1429169763	0.2
0.105773576845	0.232340839081	38.6005109372	0.2
0.0913788368885	0.118559785229	38.250981957	0.2
0.196046403578	0.302741903958	39.9958519372	0.2
0.6292290936	0.834890263148	43.0937123902	0.2
0.444489471886	0.558476471831	41.8995093856	0.2
0.892369967613	0.662146164222	43.928611271	0.2
0.881250843651	0.814727736274	43.7289871925	0.2
0.426908544338	0.220998147234	41.9112382635	0.2
0.35025294272	0.418660584646	41.7262950719	0.2
0.794637718353	0.788370622226	43.5019719018	0.2
0.869025094223	0.751660897975	43.9832352329	0.2
0.321528590681	0.356869047859	40.9955600344	0.2
0.454946869597	0.274956068858	41.7688893702	0.2
0.243194734383	0.361297217841	40.6748264763	0.2
0.1706623893	0.408141496434	39.489182231	0.2
0.334699920901	0.461499238018	41.2803881213	0.2
0.290323649391	0.0930015787475	40.9499862397	0.2
0.71944383926	0.666600774124	42.9834888204	0.2
0.549066096933	0.722514517985	42.5155126553	0.2
0.0731866768725	0.0611650573052	37.5744236873	0.2
0.023109310995	0.170609378592	34.7824958009	0.2
0.364909072188	0.0247925817201	41.5877135706	0.2
0.663840444807	0.742117638628	42.9548989496	0.2
0.119621686313	0.100082566544	38.48520501	0.2
0.774752707182	0.793963130693	43.6142170438	0.2
0.95323422304	0.921845884797	44.2638594579	0.2
0.874253662854	0.727195470659	43.4216246717	0.2
0.179522344098	0.223932956777	39.9842914826	0.2
0.406447176483	0.570326141689	41.7214804779	0.2
0.358759073829	0.121400022604	41.8281741836	0.2
0.62607010309	0.684885704262	42.7847610251	0.2
0.56354956584	0.573583416689	42.8177993833	0.2
0.0239144852489	0.120318315998	35.1861624175	0.2
0.968071468395	0.929803615776	43.9417674035	0.2
0.653651670767	0.547204134123	42.8999853663	0.2
0.69121491769	0.630033229709	42.9757694995	0.2
0.726671468694	0.765231978241	42.9348898732	0.2
0.746816774343	0.68471616071	43.2035587602	0.2
0.310287091546	0.238069543227	40.9672063471	0.2
0.802943189867	0.679513653023	43.9026272491	0.2
0.671629265594	0.652493798616	43.4051548748	0.2
0.364174584134	0.514380961485	41.4819229977	0.2
0.451050269516	0.430797210351	41.9518515455	0.2
0.864016972884	0.982007890164	43.571004689	0.2
0.806369871682	0.874085176499	43.5905433204	0.2
0.093014814002	0.133323106246	37.9138019689	0.2
0.989897994974	0.939288507152	44.7123673028	0.2
0.0215646539305	0.11826866295	34.7018971413	0.2
0.20791793325	0.229193059661	39.9637263435	0.2
0.27161297696	0.210741708706	41.2485556546	0.2
0.855109002469	0.821228432072	43.4630918633	0.2
0.265331744788	0.195695817242	40.7935302873	0.2
0.639833743311	0.596917507077	42.9794005328	0.2
0.0430308618807	0.0444727317826	36.3979093028	0.2
0.396802814383	0.338997902763	41.7415622018	0.2
0.43288942187	0.461886026333	42.082868237	0.2
0.0660198233383	0.0156682288034	37.1196473914	0.2
0.545654606793	0.49979232672	42.4573859422	0.2
0.646014285644	0.731076926793	43.1780213084	0.2
0.322075676214	0.194086492124	41.2174132868	0.2
0.349100311335	0.3481364072	41.2770670586	0.2
0.625086249744	0.739578426617	42.9866624767	0.2
0.371938419658	0.297283897376	41.7721449189	0.2
0.483641833731	0.568204889321	41.9365964932	0.2
0.8701720028	0.913522195044	44.0772994801	0.2
0.412889426505	0.481979098705	41.9489467357	0.2
0.937613673766	0.982012632063	43.9197761603	0.2
0.649840059929	0.563371019034	43.0610409103	0.2
0.410755188755	0.442905933258	42.0936301736	0.2
0.789755974232	0.790906787292	43.5601118376	0.2
0.800335021574	0.814881213307	43.4653866399	0.2
0.894447380187	0.75118374926	44.1449357211	0.2
0.647105737746	0.707818233777	43.0134289612	0.2
0.0664179722619	0.0680463617036	37.53393988	0.2
0.841749002399	0.730095398621	44.1432227591	0.2
0.672677195476	0.531337629019	43.007293656	0.2
0.274967959004	0.366025951141	40.6857949567	0.2
0.429767193225	0.563245380516	41.7856173668	0.2
0.454057261256	0.530194417896	42.1772260546	0.2
0.726667526467	0.759114899519	43.1176113262	0.2
0.169092769274	0.203292203653	39.5247995275	0.2
0.46603683661	0.487589802533	42.3926537818	0.2
0.699660665861	0.651135705695	43.3452187394	0.2
0.0945038315716	0.1780869068	38.4082119655	0.2
0.426595241922	0.382186917148	41.8227384868	0.2
0.760564647568	0.741313548238	43.5722295383	0.2
0.0364496847837	0.283258629624	36.1331847399	0.2
0.434482405578	0.675014479853	41.6694862181	0.2
0.791002389583	0.810026605078	43.9311716881	0.2
0.879589047385	0.866506471415	43.8962918561	0.2
0.326049756171	0.132202202563	41.2037478216	0.2
0.317122601908	0.221061514367	41.2626729221	0.2
0.033697819963	0.199878943941	35.9234460703	0.2
0.678332135516	0.783172659451	43.210079244	0.2
0.311498167985	0.207292332039	41.0682119453	0.2
0.182523193958	0.27393879639	39.8699244586	0.2
0.931639253106	1.00060260756	43.6170478145	0.2
0.544258442367	0.447427236018	42.4648018155	0.2
0.889831944148	1.0197069744	43.8130477035	0.2
0.448407230158	0.477915799067	41.9815432485	0.2
0.829843110237	0.75705094172	43.4210757394	0.2
0.168406983449	0.17500372068	39.3648716988	0.2
0.47819991987	0.468255173933	42.1141855316	0.2
0.979224481409	0.830578119206	43.7943778849	0.2
0.681255127794	0.732018220229	43.443544466	0.2
0.430279743233	0.559544047665	42.2461151246	0.2
0.359221295098	0.313543299844	41.517777349	0.2
0.987090940448	0.922451280564	44.3653732058	0.2
0.795310856758	0.64682850847	43.7910793757	0.2
0.612852905981	0.738603098438	42.7121712716	0.2
0.157218601553	0.295813227892	39.800952097	0.2
0.663295285217	0.689591643448	43.0968767108	0.2
0.135874112004	0.101112386104	39.2438025503	0.2
0.836096664077	0.899678042657	43.850934316	0.2
0.565460958064	0.485355076843	42.5832452866	0.2
0.553672239066	0.599939063837	42.9448397598	0.2
0.50747717933	0.499374841984	42.111530793	0.2
0.887611003343	0.981846230945	43.7986251117	0.2
0.292838676823	0.288147909819	40.8904515995	0.2
0.596547990817	0.348036106461	42.8866655175	0.2
0.46992014602	0.591450883692	41.7929930494	0.2
0.680724512512	0.563166692055	43.0725574194	0.2
0.802701474864	0.687286728098	43.5677251511	0.2
0.308820211853	0.27661712782	40.8512223521	0.2
0.196516147673	0.225179144724	40.0673423395	0.2
0.443982299843	0.607202190394	42.1813007491	0.2
0.977286925192	0.775067182084	44.1531087651	0.2
0.451100915571	0.552711299888	41.8273277306	0.2
0.609147145132	0.535467716036	42.5815049746	0.2
0.776115389413	0.793975803191	43.5148141941	0.2
0.627243436891	0.788088299249	43.00478209	0.2
0.40421230647	0.367633721983	41.7099818269	0.2
0.705449500907	0.736235342324	43.5341205465	0.2
0.522345756788	0.437662363839	42.3498117687	0.2
0.949935407885	1.07326503201	44.0760344164	0.2
0.714459857493	0.855502897307	43.3991352588	0.2
0.376199872029	0.431205884792	41.3909748521	0.2
0.370079145068	0.282760953966	41.5699564395	0.2
0.604122979717	0.500743042745	42.6566770301	0.2
0.55599122731	0.468526046368	42.5156444015	0.2
0.577895191365	0.751188891463	42.6834274923	0.2
0.823082879218	0.691700540109	43.7008611626	0.2
0.254830815335	0.288485635829	40.7754395406	0.2
0.0511594151098	0.0572930888322	36.9919799137	0.2
0.643242803867	0.538195791677	42.8811205051	0.2
0.570107513913	0.548660482865	42.9265763765	0.2
0.615591060208	0.52863528459	42.6385198214	0.2
0.336896701813	0.301956755959	41.631657454	0.2
0.331711291528	0.303194627587	41.1259604105	0.2
0.329670681957	0.497182127468	41.2565047477	0.2
0.434958464498	0.480823157825	42.2378874025	0.2
0.0848310645392	0.103426264083	37.9153468987	0.2
0.474798123339	0.310646077582	41.7743710038	0.2
0.900973909332	0.976344610328	43.8671534982	0.2
0.0680354103209	0.0995704181561	37.738550976	0.2
0.263973164472	0.148962641992	40.5900422292	0.2
0.134397291087	0.118949642386	39.3869629054	0.2
0.184568615987	0.234189935585	39.6441436364	0.2
0.965859675296	1.00127542693	43.7948324196	0.2
0.0913445660871	0.129022880005	38.524088683	0.2
0.090392990207	0.0697971986969	38.19007285	0.2
0.558079635928	0.418421236309	42.3572717041	0.2
0.224554869026	0.352435421483	40.4651964569	0.2
0.0697996682758	0.117883449101	37.3615413572	0.2
0.412577384128	0.293926944884	41.9759906725	0.2
0.385296603651	0.491897635838	41.6949569585	0.2
0.0747999697211	0.162200155081	37.627270854	0.2
0.620580440485	0.680257198226	42.7835662485	0.2
0.109691822094	0.080658917543	38.3779620052	0.2
0.662117592231	0.640882816904	42.88645664	0.2
0.146994294074	0.095976902436	39.3254703644	0.2
0.64887739002	0.49555828751	43.0837535157	0.2
0.316229556047	0.302741878193	41.3004441767	0.2
0.253624236592	0.333256766184	40.6403583678	0.2
0.305268253809	0.485086189269	41.3313759624	0.2
0.444411254073	0.294483829286	42.0236477783	0.2
0.663482228887	0.649676755806	42.9827195871	0.2
0.0667098777519	0.230459822902	37.2005511567	0.2
0.0190740826732	0.0827811862424	34.9405137338	0.2
0.201866176372	0.389383780268	40.0592886826	0.2
0.512787938284	0.45291035145	42.2511539696	0.2
0.278249172717	0.346167283562	41.0330709058	0.2
0.408138683222	0.487582826247	41.5855212756	0.2
0.414456278734	0.432513392302	41.9806617358	0.2
0.770306910515	0.596205596428	43.5261181872	0.2
0.193833890414	0.11821269237	39.631755567	0.2
0.766672382406	0.870765377278	43.6284389449	0.2
0.985612371952	0.941774466855	43.9961133518	0.2
0.665340091674	0.593755737894	43.0009893074	0.2
0.631343975841	0.630910928064	43.2375540209	0.2
0.996019276004	0.992133616176	44.0169428546	0.2
0.968310814315	0.954349012916	43.9176605036	0.2
0.51602769499	0.541655122161	42.0942386247	0.2
0.698808898784	0.503600555752	43.0128239317	0.2
0.570329522272	0.709780536036	42.6608604289	0.2
0.990321527052	1.16477934417	44.0476408979	0.2
0.50456422991	0.356371694146	42.0201388066	0.2
0.54541467026	0.427169962215	43.1043282529	0.2
0.0351629051133	0.0755561968511	35.9399994636	0.2
0.171419005196	0.357081242638	39.6202855743	0.2
0.750857118532	0.823546721451	43.6334669369	0.2
